id,line,chapter,chapter_id,strophe_id,line_id
61.1569.3,"არა თუ იგი მოშორდეს, მართ ცამან მოაშოროსა,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1569,3
61.1569.4,"და მათად საჭვრეტლად მჭვრეტელმან, ხამს, თავი იქედგოროსა.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1569,4
61.1570.1,"მათადვე სახედ, რომელსა ესენი დაუბადიან,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1570,1
61.1570.2,"იგივე გაჰყრის, სიშორე არა თუ ნებით სწადიან,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1570,2
61.1570.3,"ვარდსა სწებენ და აპობენ, ტირან და ცრემლნი ჩადიან.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1570,3
61.1570.4,და მათთა გამყრელთა ყოველთა სიცოცხლე არ იქადიან.,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1570,4
61.1571.1,"ნესტან-დარეჯან თქვა: “ნეტამც ყოლა არ შემოგცნებოდი,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1571,1
61.1571.2,მზისა გამყრელი გაყრითა აწ ასრე არ დავდნებოდი.,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1571,2
61.1571.3,"ამბავსა სცნევდი, მაცნევდი, წიგნითა მეუბნებოდი,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1571,3
61.1571.4,"და ვითა მე შენთვის დამწვარვარ, აგრე შენ ჩემთვის ჰბნდებოდი”.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1571,4
61.1572.1,"თინათინ უთხრა: “ჰე მზეო, შენთა მჭვრეტელთა ლხინებო,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1572,1
61.1572.2,"რადმცა გაგწირე, თუ ვითა გაყრასა მოვითმინებო!",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1572,2
61.1572.3,"ღმრთისაგან დღეთა თხოვისა ნაცვლად სიკვდილი ვინებო,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1572,3
61.1572.4,"და აგრემცა მივი, რაზომსა მე ცრემლსა დავიდინებო!”",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1572,4
61.1573.1,"კვლა აკოცეს ერთმანერთსა, გაიყარნეს იგი ქალნი;",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1573,1
61.1573.2,ქვე დამდგომმან წამავალსა ვერ მოსწყვიდნა ყოლა თვალნი.,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1573,2
61.1573.3,"იგი იჭვრეტს უკუღმავე, ედებოდეს ამით ალნი,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1573,3
61.1573.4,"და რომე მწადდეს, ვერ დავწერენ მე სიტყვანი ნაათალნი.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1573,4
61.1574.1,"როსტან მათითა გაყრითა ხელთაგან უფრო ხელდების,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1574,1
61.1574.2,"ათასჯერ იტყვის ვაგლახსა, არ სულთქმა უერთხელდების,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1574,2
61.1574.3,"ცხელი სდის წყარო ცრემლისა, მართ ვითა ქვაბი ცხელდების,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1574,3
61.1574.4,"და ტარიელ არის დაღრეჯით, ფიფქი ნასდების, თხელდების.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1574,4
61.1575.1,ტარიელს ვარდსა დაუტყლეჟს მეფე ხვევნით და კოცებით;,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1575,1
61.1575.2,იტყვის თუ: “თქვენი სიახლე მიჩნს აქამდისცა ოცებით;,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1575,2
61.1575.3,"რათგან მოგშორდი, დავრჩები პატიჟთა გაასოცებით,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1575,3
61.1575.4,"და შენგან მოგვეცა სიცოცხლე, შენგანვე დავიხოცებით”.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1575,4
61.1576.1,"ტარიელ შეჯდა მეფისა გამყრელი, გამომსალამე;",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1576,1
61.1576.2,"სრულად ლაშქართა სდიოდა ცრემლი, მინდორთა სალამე:",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1576,2
61.1576.3,“მზე შენ გელმისო საომრად და თავი შენ მას ალამე”.,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1576,3
61.1576.4,და უბრძანა: “თქვენთვის მტირალსა ყოლა რად მიჩნდეს სალა მე!”,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1576,4
61.1577.1,"გაემართნეს და წავიდეს დია სპითა და ბარგითა,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1577,1
61.1577.2,"ტარიელ, ფრიდონ, ავთანდილ თავითა მეტად კარგითა,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1577,2
61.1577.3,"კაცი ორმოცი ათასი ჰყვა ცხენებითა ვარგითა,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1577,3
61.1577.4,და მივლენ სამნივე გულითა ერთმანერთისა მარგითა.,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1577,4
61.1578.1,"სამთავე ვლეს, ღმერთსა მათებრ სხვა ნურა ნუ დაბადოსა!",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1578,1
61.1578.2,მოეგებიან; მტერობა ვერავინ დაიქადოსა!,ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1578,2
61.1578.3,"მინდორსა შიგან სადილად გარდახდეს უდილადოსა,",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1578,3
61.1578.4,"და ვითა ჰმართებდათ, პურობდეს, ღვინოსა სმიდეს, არ დოსა.",ქორწილი ავთანდილისა და თინათინისა არაბთა მეფისაგან,61,1578,4
62.1579.1,ქედსა ზედა გარდმოადგა მეტად დიდი ქარავანი;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1579,1
62.1579.2,კაცები და სახედრები ერთობ იყო შაოსანი;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1579,2
62.1579.3,გარეშემო მოეკვეცნეს უკანამო დალალანი;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1579,3
62.1579.4,"და მეფე ბრძანებს: “მოასხითო, ჩვენ დავყოვნოთ აქა ხანი”.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1579,4
62.1580.1,მოასხნეს იგი ვაჭარნი და მათი უხუცესია;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1580,1
62.1580.2,"უბრძანა:”ვინ ხართ, შავითა რად ტანი შეგიგლესია?”",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1580,2
62.1580.3,"მათ მოახსენეს:”სით მოვალთ, მუნ ასრე დანაწესია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1580,3
62.1580.4,და ინდოეთს მისრით მოსრულთა გვივლია გზა უგრძესია”.,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1580,4
62.1581.1,"გაეხარნეს მათ ვაჭართა ინდოეთით მომავლობა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1581,1
62.1581.2,"მაგრა თავი უმეცარ ჰყვეს, არა მისცეს ყოლა გრძნობა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1581,2
62.1581.3,"უცხოურად ეუბნების, მათ ვერა ქმნეს მათი ცნობა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1581,3
62.1581.4,"და არ ესმოდა ინდოური, არაბულად ყვეს უბნობა.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1581,4
62.1582.1,"უბრძანეს:”გვითხარ, ვაჭარნო, ამბავი ინდოეთისა”.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1582,1
62.1582.2,მათ ჰკადრეს: “ზეცით მოსრულა ინდოეთს რისხვა ზეცისა;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1582,2
62.1582.3,"დიდსა და წვრილსა ყველასა ცრემლი სდის მსგავსი წვეთისა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1582,3
62.1582.4,და მას შიგან მყოფსა ბრძენსაცა ცნობა აქვს ვითა შეთისა”.,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1582,4
62.1583.1,"თვით მათვე მათსა ამბავსა უამბობს, არის წყლიანი:",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1583,1
62.1583.2,"“ფარსადან მეფე ინდოთა, იყო ხელმწიფე სვიანი,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1583,2
62.1583.3,"მას ესვა ქალი, მნათობი მზისაცა უფრო მზიანი,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1583,3
62.1583.4,"და კბილ-მარგალიტი, ტან-ალვა, ღაწვ-ბადახშ, ყორან-თმიანი.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1583,4
62.1584.1,“მას ქალსა და ამირბარსა ერთმანერთი შეუყვარდა.,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1584,1
62.1584.2,"ამირბარმან სიძე მოკლა, ხმა მეფესა დაუვარდა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1584,2
62.1584.3,"იგი ქალი პატარაი მამიდასა გაეზარდა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1584,3
62.1584.4,და ბუქთა მისგან მონაქროლთა ინდოეთი გარდაჰქარდა.,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1584,4
62.1585.1,"“მამიდაი ქაჯი იყო, გრძნეულობა იცის კარგა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1585,1
62.1585.2,"მით შემართა საშინელი, მზე ხმელეთსა დაუკარგა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1585,2
62.1585.3,"თვითცა მოკვდა უბედური, მართ საცოცხლოდ არად ვარგა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1585,3
62.1585.4,"და იგი ქალი დაიკარგა, ალვა მორჩი სხვაგან დარგა.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1585,4
62.1586.1,"“ცნა ამირბარმან, წავიდა ლომი მის მზისა მძებნელად;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1586,1
62.1586.2,"იგიცა წახდა, ინდოეთს გახდა მთვარე და მზე ბნელად;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1586,2
62.1586.3,"ორნივე გარდაიკარგნეს, მათი ღა პოვნა არს ძნელად,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1586,3
62.1586.4,"და მეფემან ბრძანა: “ჰე, ღმერთო, რად ცეცხლსა მომიდებ ნელად?”",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1586,4
62.1587.1,“მეფე გაშმაგდა მათისა უღონო-ქმნილი ძებნისა;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1587,1
62.1587.2,"ვად შეიცვალა ინდოეთს ხმა წინწილისა, ებნისა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1587,2
62.1587.3,"ცოტასა ხანსა გავეძლო დება სახმილთა გზნებისა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1587,3
62.1587.4,"და აწ თვითცა მოკვდა, შეიქმნა ბოლო სრვისა და ტკებნისა”.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1587,4
62.1588.1,"რა ვაჭარმან ესე სიტყვა თქვა, საქმენი გააკვლადნა.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1588,1
62.1588.2,"ქალმან დიდნი დაიკივლნა, ფიცხლა თავსა მოიხადნა.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1588,2
62.1588.3,"ტარიელცა დაიზახნა, დაფარულნი გააცხადნა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1588,3
62.1588.4,"და ნარგისთაგან ნაწვიმარი ღვარი ადგა, თოვლი გადნა.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1588,4
62.1589.1,"მომკალ, ქალსა თავშიშველსა თუ მზე ვითა ეურჩოსა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1589,1
62.1589.2,"სული ვარდსა დავამსგავსე, თავმოხდილი ყაყაჩოსა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1589,2
62.1589.3,"თუ ბრძენიცა მაქებარი მისი იხმობს ვირებ “ჩოსა”,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1589,3
62.1589.4,"და ჰგავს, თუ ტყუბი მარგალიტი ზის ბროლისა ხარხაჩოსა.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1589,4
62.1590.1,"ქალი საბრალოდ მამასა სტირს, ბულბულისა მსგავსია.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1590,1
62.1590.2,"თმა გაიგლიჯა, გაყარა, ღაწვი ცრემლითა ავსია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1590,2
62.1590.3,"ვარდი შექმნილა ზაფრანად, ლალი მართ ვითა ხავსია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1590,3
62.1590.4,"და მზესა ღრუბელი ეფარვის, ამად ნათელი დავსია.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1590,4
62.1591.1,"იხოჭს და იგლეჯს, ზახილით ტირს სიტყვა-ხაფი უარე;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1591,1
62.1591.2,სისხლი და ცრემლი თვალთაგან ჩამოსდის გარე უარე:,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1591,2
62.1591.3,"“ მოვჰკვე, მამაო, მე შენთვის შვილი ყოველთა უარე,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1591,3
62.1591.4,"და ვერა გმსახურე ასულმან, ვერცა რა შეგაგუარე.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1591,4
62.1592.1,"“ჩემთვის ბნელ-ქმნილო მამაო, ნათელო თვალთა ჩემთაო;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1592,1
62.1592.2,"ჩემთა რა გაცნევს ამბავსა, გულისა მონაცემთაო;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1592,2
62.1592.3,"მზეო, რად ღა გაქვს სინათლე, რად ღა ანათობ თემთაო,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1592,3
62.1592.4,"და რად არ დაიქეც, ქვეყანავ, რად ღა მართიხარ ზე მთაო?”",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1592,4
62.1593.1,"ტარიელ მოსთქვამს: “გამზრდელო, ჰა, ჰა, რა საქმე მსმენია.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1593,1
62.1593.2,"მიკვირს, თუ მზე ღა რად ნათობს, რად არა დაუჩენია?",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1593,2
62.1593.3,"მზე მოჰკვე ყოვლთა სულდგმულთა, სოფელი აღარ შენია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1593,3
62.1593.4,"და ღმერთსა მიჰმადლე, შემინდევ, რაცა შენ ჩემგან გწყენია”.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1593,4
62.1594.1,კვლა უბრძანებდეს: “გვიამბეთ ამბავი დანარჩომია”.,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1594,1
62.1594.2,"მათ მოახსენეს: “პატრონო, ინდოეთს დიდი ომია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1594,2
62.1594.3,"მოსულა ხატათ ლაშქარი, ქალაქსა შემოსდგომია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1594,3
62.1594.4,"და რამაზ არს ვინმე ხელმწიფე, მათად პატრონად მჯდომია.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1594,4
62.1595.1,"“ჯერთ დედოფალი ცოცხალ-ა, მკვდართაგან უფრო მკვდარია;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1595,1
62.1595.2,"იბრძვის ინდოთა ლაშქარი, თუც იმედ-გარდამწყდარია;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1595,2
62.1595.3,"გარეთ ციხენი წაუხვამს, ყველაი გარდამხდარია,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1595,3
62.1595.4,"და მზეო, თქვენ შუქნი მიჰფინეთ, ჰაი, რა ავი დარია!",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1595,4
62.1596.1,"“მუნა მყოფსა ყველაკასა შეეკერა, ჩვენცა, შავი;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1596,1
62.1596.2,"რამაზს წინა გამოვედით, მისრულად ვთქვით ჩვენი თავი;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1596,2
62.1596.3,"მეფე ჩვენი დიდი არის, მათ ეწადა მისი ზავი,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1596,3
62.1596.4,"და გამოგვიშვა, წამოვედით, არა გვიყო ყოლა ავი”.",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1596,4
62.1597.1,"რა ტარიელს ესე ესმა, მეტად ფიცხლად აიყარა;",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1597,1
62.1597.2,ეჯი სამ-დღე წასავალი ერთსა დღესა წაიარა;,ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1597,2
62.1597.3,"დროშა მისი აიმართა, წინა არა აიფარა,",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1597,3
62.1597.4,"და აწ ნახეთ, თუ გოლიათი გული ვითა ამაგარა!თ",ტარიელისაგან ინდოთ მეფის სიკვდილის ცნობა,62,1597,4
63.1598.1,"ინდოეთს ზედა წაადგა, მუნ მთა და დიდი ქედია;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1598,1
63.1598.2,"აჩნდა ლაშქარი უსახო, ესაკვირველა, ჰე, დია;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1598,2
63.1598.3,"ტარიელ ბრძანა: “მოყმენო, აწ თქვენგან რა იმედია?",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1598,3
63.1598.4,"და ადრე მოვიცლი იმათგან, ღმერთი და ჩემი ბედია!",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1598,4
63.1599.1,“იმა ლაშქართა უნახვან კვლა ჩემი ხრმალთა კვეთანი;,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1599,1
63.1599.2,"ერთხელ შემებნეს, დავხოცენ, შევქმენ აბჯართა ფეთანი”.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1599,2
63.1599.3,"ავთანდილ ჰკადრა: “რად უნდა თქმანი სიტყვათა მძლეთანი,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1599,3
63.1599.4,"და მათ ვითა მტვერთა წავიხვამთ, მიხვდეს ფერხითა ცვეთანი”.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1599,4
63.1600.1,"დაეკაზმნეს საომარად, გაამაყდეს, გაჩაუქდეს,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1600,1
63.1600.2,"ცხენთა შესხდეს უკეთესთა, სახედარნი ასუბუქდეს;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1600,2
63.1600.3,"ერთმანერთსა აჯობინეს, მჭვრეტელთაგან არ გაუქდეს,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1600,3
63.1600.4,"და იგი ქედი ჩაიქროლეს, ბუქისაგან უფრო ბუქდეს.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1600,4
63.1601.1,წინ მავალნი დარაჯათა მათთა ზედა გარდეკიდეს;,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1601,1
63.1601.2,"ტარიასთა გააქცივნეს, მიეწივნეს, ჩამოჰყრიდეს,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1601,2
63.1601.3,"მოაგებეს მხარ-დაკრულნი, მათ წინაშე მოასხმიდეს,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1601,3
63.1601.4,"და აიზიდნეს; “ვისნი ხართო?” — ჰკითხეს, ხანსა არ დაზმიდეს.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1601,4
63.1602.1,"მათ მოახსენეს: “ტურფაო, ჩვენ ცუდად დაღორებულნი,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1602,1
63.1602.2,რამაზის ხელმწიფისანი აქა დარაჯად რებულნი”.,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1602,2
63.1602.3,"უბრძანა: “წადით, რეგვენნო, თქვენ ჩვენგან გაფიცხებულნი,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1602,3
63.1602.4,"და აცნობეთ თქვენსა პატრონსა, — მოვლენ გულითა ქებულნი”.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1602,4
63.1603.1,"“უთხარით: «ბრძანებს ტარიელ, მეფე ლაღი და ჯანია,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1603,1
63.1603.2,"იგი ხელმწიფე მაღალი, მებრძოლთა მემაჯანია;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1603,2
63.1603.3,"ჩემსა ამბავსა გაცნევენ თქვენივე დარაჯანია,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1603,3
63.1603.4,და შიში ვერ გიხსნის სიკვდილსა ცუდი ღა დაღრეჯანია.,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1603,4
63.1604.1,«დია დიდთა დამაჯნება უშმაგომან ვით გააგო!,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1604,1
63.1604.2,"ინდოეთსა ვით მოადეგ, შმაგთაგანცა უფრო შმაგო?",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1604,2
63.1604.3,"აჰა, მოველ იგი ცეცხლი, რომე სრულად ამოგდაგო,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1604,3
63.1604.4,და ხრმალი ჩემი მოლესული შენს ტანზედა დავაბლაგო.,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1604,4
63.1605.1,"«აწ დაემზადე, მოპარვა მე შენი არა მწადიან;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1605,1
63.1605.2,"შემები, რაზმი დააწყევ, პირველვე გამიცხადიან:",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1605,2
63.1605.3,"პირ-ბოზო, ჩემი მორევნა რა დია დაგიქადიან?",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1605,3
63.1605.4,"და მე ჩაბალახად გახმარებ, რაცა გიმუზარადიან».",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1605,4
63.1606.1,დარაჯანი წავიდეს და ერთმანერთსა მიუსწრობდეს.,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1606,1
63.1606.2,"რამაზს ჰადრეს ყველაკაი, დამალვასა ვერა სთმობდეს:",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1606,2
63.1606.3,"“მოვიდაო ინდოთ მეფე, ლაშქარნიცა კარგნი ჰყმობდეს,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1606,3
63.1606.4,"და ვინცა ვითა გარდეხვეწოს, იგი ერთი ორთა სჯობდეს”.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1606,4
63.1607.1,ინდოთა დროშა ტარიელს აქვს და ალამი უბია;,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1607,1
63.1607.2,დროშა არაბთა მეფისა მასთანა შენატყუბია;,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1607,2
63.1607.3,"არაბთა, იცის ყველამან, მათი აბჯარი შუბია,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1607,3
63.1607.4,"და ფრიდონ-მზე მოყმე, რომელმან შექმნა სისხლისა გუბია.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1607,4
63.1608.1,"ცოტაი წავლეს, გმოჩნდა ხუთასი ცხენოსანანი;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1608,1
63.1608.2,შეტევებასა ჰლამობდეს ყმანი არაბთა თანანი:,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1608,2
63.1608.3,"ტარიელ ეტყვის: “ნუ იქმთო”, მისცა სიტყვისა ნანანი,",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1608,3
63.1608.4,"და მოვიდეს, აჩნდა უაბჯროდ, არცა თუ ჰქონდა დანანი.",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1608,4
63.1609.1,"ცხენის ფერხთა მოეხვია, მუხლ-მოყრილი შეეხვეწა;",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1609,1
63.1609.2,"მოახსენა: “შემიბრალე, მისსა ძალსა ვინცა გხვეწა!",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1609,2
63.1609.3,"ნუ დამარჩენ, ნუ მაცოცხლებ და წამიღონ მკვდარი მე, წა!",ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1609,3
63.1609.4,და გული თქვენი სასაკუთრო ბედმან ასრე დამილეწა.,ტარიელისაგან ინდოეთს მისლვა და ხატაელთა დამორჩილება,63,1609,4
